,(BP_RP)_0,BR_hi,E(BP-RP),M_G,M_G_low,Unnamed: 0,a_g_percentile_lower,a_g_percentile_upper,a_g_val,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_observations,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_pseudo_colour,astrometric_pseudo_colour_error,astrometric_sigma5d_max,astrometric_weight_al,b,bp_g,bp_rp,camera,ccd,datalink_url,dec,dec.1,dec_2,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,designation,dist,dist.1,duplicated_source,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,e_bp_min_rp_val,ecl_lat,ecl_lon,epoch_photometry_url,flame_flags,frame_rotator_object_type,g_rp,gaiatess1_xmatch_1arsec_oid,gaiatess2_xmatch_1arsec_oid,l,lum_percentile_lower,lum_percentile_upper,lum_val,matched_observations,mean_varpi_factor_al,modality_flag,parallax,parallax_error,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_n_obs,phot_variable_flag,pmdec,pmdec_error,pmra,pmra_error,pmra_pmdec_corr,priam_flags,r_est,r_hi,r_len,r_lo,ra,ra.1,ra_2,ra_dec_corr,ra_error,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,radial_velocity,radial_velocity_error,radius_percentile_lower,radius_percentile_upper,radius_val,random_index,ref_epoch,result_flag,rv_nb_transits,rv_template_fe_h,rv_template_logg,rv_template_teff,solution_id,source_id,source_id.1,source_id_2,teff_percentile_lower,teff_percentile_upper,teff_val,tess_sector1_oid,tess_sector2_oid,ticid,tmag,visibility_periods_used,CommonName,MKType,SimbadOType,SpT
24452,-0.19183083422945454,,1.2072938342294532,-3.114047354048413,,9650.0,2.174,2.6708,2.494,580.0777,0.0,0.0,7.442191999999999,43,25,351,376,376,31,True,1.5705428844581604,0.005271336869310302,0.028768962,320.96768,-67.99962522503887,0.43602943,1.0154638,2,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4954240794503614720,-45.85620846424527,-45.8562,,0.0184432046705049,0.11389233,-0.07850752,0.017147996999999998,Gaia DR2 4954240794503614720,8.382696250660012e-05,,False,1.1393,1.367,1.2595,-51.80417477007463,0.8052606221721514,,200111.0,0,0.5794344,,,275.0930750696836,144.27167,163.8453,154.05848999999995,53,0.009886091,1,0.6637777724812767,0.024466121576632256,27.130486,-0.26012135,0.03473225,788588.474918107,573.9123981150208,1374.0573,10.609262,48,1.2171124,1607137.0001885397,521.6131238513607,3081.09,10.173233,403,1,1167478.0207507922,872.6386636966458,1337.8711,9.593799,46,NOT_AVAILABLE,-5.095019581593963,0.036131887353270435,51.06770354472757,0.0333838004322714,-0.15683463,100002.0,1440.9737546460299,1493.83596284112,425.2924702902249,1391.65406116049,27.406980095071827,27.4071,,-0.15770271,0.01721830931274683,0.11978823,-0.018709082,-0.06846546,70.11330353212968,0.33350650988729885,14.802337,15.922346,15.496113,1089558028,2015.5,1,11,-2.0,3.0,5250.0,1635721458409799680,4954240794503614720,4.954240794503614e+18,,5096.1733,5285.4575,5165.785,,5751.0,160192386,9.57,22,CD-46   529,,PM*,
23442,-0.3092102471196153,,0.08084124711961453,-3.215904402840952,,8640.0,0.0656,0.4306,0.16699999999999998,1953.3112,0.1948803743575472,19.84912250478096,31.267876,39,10,332,342,342,31,True,1.828661599987748,0.008951959671787527,0.040891007,21.558882,-61.02794456485408,-0.07938194,-0.22836876,3,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4908668373993964032,-56.09704213980393,-56.097,,0.03176195928421592,-0.18438636,-0.12543818,0.017079508,Gaia DR2 4908668373993964032,5.249621538175869e-05,,False,0.0229,0.19,0.07400000000000001,-53.9586564013948,337.8834039272132,,,0,-0.14898682,,,303.6274982574048,,,,42,-0.007853475,1,0.11396156139088227,0.044167308518008506,2.5802243,-0.19241588,-0.054870415,1105753.2636815954,1900.440708114192,581.84045,10.242242999999998,37,1.1601775,1401833.913745383,910.1567368717757,1540.2115,10.321625,340,1,520622.81445614476,1286.0470768637067,404.82407,10.470612,38,NOT_AVAILABLE,-0.7082360527978956,0.06423650807060867,0.17623270622808024,0.05955857520887836,-0.07837736599999999,100002.0,4721.78143799835,5603.848367176079,498.509354955457,4035.8479256202295,12.25544358069067,12.2555,,-0.11620735,0.03364056212093786,0.35099706,-0.06352259,-0.13127208,,,,,,1509388080,2015.5,1,0,,,,1635721458409799680,4908668373993964032,4.908668373993964e+18,,7963.25,9593.0,8868.667,,12068.0,281741629,10.75,21,CD-56   152,Be,Be*,Be
4457,1.6272836595209832,,0.7587943404790166,-3.8971328923597217,,4457.0,1.142,2.3348,1.5675,698.2877,0.12742336360949624,6.421714786584379,17.902567,17,4,143,147,147,31,True,1.3248417470292266,0.011645334568491796,0.062483303,45.36052700000001,-35.457545589251296,1.3002052,2.386078,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4760743648709698944,-61.484325386132184,-61.4843,,0.042330063689597235,0.13823771,0.047333963,0.12683767,Gaia DR2 4760743648709698944,2.717876518430397e-05,,False,0.5677,1.152,0.7437,-82.67723127951187,38.14118046016808,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4760743648709698944,200111.0,0,1.0858727,,,270.8410671824058,1474.4835,2335.7512,1905.1173,19,-0.024868969,1,0.2388042490597911,0.03560840505076696,6.7064013,-0.09660156,-0.014457644,299863.43561434385,11225.43428423539,26.712858,11.65908,18,1.379541,1354554.247266987,10818.691081673549,125.205,10.358874,165,0,1568799.6951490059,27883.156447710368,56.263348,9.273002,18,VARIABLE,4.067592297744721,0.09353388566705613,1.1036288094322562,0.0730418927218086,0.073132284,100001.0,3449.0649956279603,3900.7175218202296,488.525878874405,3083.77613977472,77.87868914422104,77.8787,,0.204411,0.03363103133691682,0.040186126,0.1646786,-0.22286515,12.306330333137955,0.8221077540964866,100.298775,112.20404,105.70605,269043151,2015.5,1,5,-1.0,4.5,3800.0,1635721458409799680,4760743648709698944,4.760743648709699e+18,,3600.0,3807.6667,3709.0,1829.0,,55401985,9.14,13,TYC 8878-1082-1,,Star,
22570,1.6272836595209832,,0.7587943404790166,-3.8971328923597217,,7768.0,1.142,2.3348,1.5675,698.2877,0.12742336360949624,6.421714786584379,17.902567,17,4,143,147,147,31,True,1.3248417470292266,0.011645334568491796,0.062483303,45.36052700000001,-35.457545589251296,1.3002052,2.386078,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4760743648709698944,-61.484325386132184,-61.4843,,0.042330063689597235,0.13823771,0.047333963,0.12683767,Gaia DR2 4760743648709698944,2.717876518430397e-05,,False,0.5677,1.152,0.7437,-82.67723127951187,38.14118046016808,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4760743648709698944,200111.0,0,1.0858727,,,270.8410671824058,1474.4835,2335.7512,1905.1173,19,-0.024868969,1,0.2388042490597911,0.03560840505076696,6.7064013,-0.09660156,-0.014457644,299863.43561434385,11225.43428423539,26.712858,11.65908,18,1.379541,1354554.247266987,10818.691081673549,125.205,10.358874,165,0,1568799.6951490059,27883.156447710368,56.263348,9.273002,18,VARIABLE,4.067592297744721,0.09353388566705613,1.1036288094322562,0.0730418927218086,0.073132284,100001.0,3449.0649956279603,3900.7175218202296,488.525878874405,3083.77613977472,77.87868914422104,77.8787,,0.204411,0.03363103133691682,0.040186126,0.1646786,-0.22286515,12.306330333137955,0.8221077540964866,100.298775,112.20404,105.70605,269043151,2015.5,1,5,-1.0,4.5,3800.0,1635721458409799680,4760743648709698944,4.760743648709699e+18,,3600.0,3807.6667,3709.0,,2517.0,55401985,9.14,13,TYC 8878-1082-1,,Star,
19110,,0.049281999999999826,,,-4.101816590649657,4308.0,,,,784.8673,0.13424316385222165,5.8908260457872,18.469156,20,5,174,179,179,31,True,1.7201274441190562,0.0123013847794724,0.064372204,41.051132,-34.23399003484526,0.0013017654,0.049282074,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4658269336800428672,-68.77328165883078,-68.7733,,0.0489471381679567,0.41335535,-0.54442817,-0.045798945999999986,Gaia DR2 4658269336800428672,4.7771416030216605e-05,,False,,,,-84.8048969084816,329.2014547791772,,,0,0.04798031,,,279.60088549994055,,,,22,-0.1461916,1,-0.17342691384053865,0.04880493700843084,-3.5534706,-0.21989457,0.38558692,924965.254099852,26936.62374393694,34.338573,10.436074,22,1.1775589,1263098.603092286,11885.601325153748,106.271324,10.4347725,196,0,562407.7680046333,15992.893703344907,35.166103,10.386792,22,NOT_AVAILABLE,0.2843685443794671,0.09294377363185274,1.8618352639889588,0.08536504308958742,0.2627272,110001.0,8078.25983702843,9601.117966215319,506.815695790972,6823.70886897212,77.59497836586606,77.5951,,0.18558076,0.04506483963851867,-0.02983398,-0.20643485,-0.36074457,,,,,,50692090,2015.5,1,0,,,,1635721458409799680,4658269336800428672,4.658269336800429e+18,,8638.0,9710.0,9584.5,,1962.0,40518041,10.37,15,HD 269128,B2.5Ieq,BlueSG*,B2.5Ieq
1905,,0.049281999999999826,,,-4.101816590649657,1905.0,,,,784.8673,0.13424316385222165,5.8908260457872,18.469156,20,5,174,179,179,31,True,1.7201274441190562,0.0123013847794724,0.064372204,41.051132,-34.23399003484526,0.0013017654,0.049282074,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4658269336800428672,-68.77328165883078,-68.7733,,0.0489471381679567,0.41335535,-0.54442817,-0.045798945999999986,Gaia DR2 4658269336800428672,4.7771416030216605e-05,,False,,,,-84.8048969084816,329.2014547791772,,,0,0.04798031,,,279.60088549994055,,,,22,-0.1461916,1,-0.17342691384053865,0.04880493700843084,-3.5534706,-0.21989457,0.38558692,924965.254099852,26936.62374393694,34.338573,10.436074,22,1.1775589,1263098.603092286,11885.601325153748,106.271324,10.4347725,196,0,562407.7680046333,15992.893703344907,35.166103,10.386792,22,NOT_AVAILABLE,0.2843685443794671,0.09294377363185274,1.8618352639889588,0.08536504308958742,0.2627272,110001.0,8078.25983702843,9601.117966215319,506.815695790972,6823.70886897212,77.59497836586606,77.5951,,0.18558076,0.04506483963851867,-0.02983398,-0.20643485,-0.36074457,,,,,,50692090,2015.5,1,0,,,,1635721458409799680,4658269336800428672,4.658269336800429e+18,,8638.0,9710.0,9584.5,1316.0,,40518041,10.37,15,HD 269128,B2.5Ieq,BlueSG*,B2.5Ieq
19009,,0.3447470000000017,,,-4.539807864701002,4207.0,,,,520.58014,0.0,0.0,10.615334,26,8,222,230,230,31,True,1.7215773966679224,0.006692480942981866,0.040382564,328.5025,-31.899911603424954,0.09919834,0.3447466,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657280639705552768,-69.67734214210425,-69.6773,,0.02529699824157592,0.20928645,-0.3927482,0.24158359,Gaia DR2 4657280639705552768,4.35439403982235e-05,,True,,,,-86.1284425448714,303.6278385586849,,,0,0.24554825,,,280.18203233734874,,,,33,-0.021756396,1,-0.03801733688219319,0.02524513414836876,-1.5059273000000002,-0.22115313,-0.05529383,801848.70364778,9949.414140900351,80.59255,10.591157,30,1.2032824,1198292.4825156212,3714.26539967122,322.61896,10.491959,272,0,640035.4557986929,6344.6761455502465,100.87756,10.24641,30,NOT_AVAILABLE,0.5139626541069539,0.04963131559322082,1.6545635698854717,0.04622040245145437,-0.12407207,110001.0,10147.3671202248,11762.0621473296,544.6001981806501,8802.45269741088,83.81932537771723,83.8193,,-0.17485889999999998,0.025574160588202912,0.3141566,0.19310746,-0.21442568,-474.41150822497116,15.406924957804687,,,,702519272,2015.5,1,3,0.0,4.5,6500.0,1635721458409799680,4657280639705552768,4.657280639705553e+18,,8071.0,8954.75,8675.0,,11437.0,277022967,10.22,16,HD  37836,(B)e,Em*,B0e(q)
1830,,0.3447470000000017,,,-4.539807864701002,1830.0,,,,520.58014,0.0,0.0,10.615334,26,8,222,230,230,31,True,1.7215773966679224,0.006692480942981866,0.040382564,328.5025,-31.899911603424954,0.09919834,0.3447466,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657280639705552768,-69.67734214210425,-69.6773,,0.02529699824157592,0.20928645,-0.3927482,0.24158359,Gaia DR2 4657280639705552768,4.35439403982235e-05,,True,,,,-86.1284425448714,303.6278385586849,,,0,0.24554825,,,280.18203233734874,,,,33,-0.021756396,1,-0.03801733688219319,0.02524513414836876,-1.5059273000000002,-0.22115313,-0.05529383,801848.70364778,9949.414140900351,80.59255,10.591157,30,1.2032824,1198292.4825156212,3714.26539967122,322.61896,10.491959,272,0,640035.4557986929,6344.6761455502465,100.87756,10.24641,30,NOT_AVAILABLE,0.5139626541069539,0.04963131559322082,1.6545635698854717,0.04622040245145437,-0.12407207,110001.0,10147.3671202248,11762.0621473296,544.6001981806501,8802.45269741088,83.81932537771723,83.8193,,-0.17485889999999998,0.025574160588202912,0.3141566,0.19310746,-0.21442568,-474.41150822497116,15.406924957804687,,,,702519272,2015.5,1,3,0.0,4.5,6500.0,1635721458409799680,4657280639705552768,4.657280639705553e+18,,8071.0,8954.75,8675.0,10259.0,,277022967,10.22,16,HD  37836,(B)e,Em*,B0e(q)
19132,,0.041672999999999405,,,-3.928266810628193,4330.0,,,,842.76624,0.13791347177985436,6.885275283331479,18.523981,24,6,204,210,210,31,True,1.7537947608715667,0.011409616915360686,0.050493415,40.46938,-32.35392272015686,0.005106926,0.041672707,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4658474743652257664,-68.5441251013176,-68.5441,,0.03811504368262523,0.37639874,-0.31643644,0.14419726,Gaia DR2 4658474743652257664,3.4954347516685084e-05,,False,,,,-86.66492265145901,320.3331507061455,,,0,0.03656578,,,278.90468164219965,,,,31,0.040242035,1,-0.02979931995363492,0.03721925817162289,-0.8006425,-0.1905677,0.21010269,870884.5776321151,3203.8261509586096,271.82642000000004,10.501487,26,1.1703405,1193422.8165885457,1619.2092818028416,737.0405,10.49638,251,0,525826.5828279023,2011.5807185045167,261.3997,10.459814,26,NOT_AVAILABLE,0.4012781211576799,0.0744803474760527,1.6015475997866986,0.06465948408139786,0.10731797,110001.0,7672.366883828141,9000.18323633692,535.089867353511,6583.964369332181,82.96786001502788,82.9678,,0.09895237,0.034215195333506365,0.15369542,0.08567618,0.09108077,,,,,,1287673340,2015.5,1,0,,,,1635721458409799680,4658474743652257664,4.658474743652258e+18,,8751.0,9806.0,9593.0,,15562.0,425081475,10.51,18,HD 269700,BN?2Ia+,BlueSG*,B1.5Iaeq
18697,,1.0274330000000003,,,-4.86243947691872,3895.0,,,,272.41583,0.0,0.0,2.9583752,25,2,212,214,214,31,True,1.5779408759521971,0.0073940371298249685,0.040601283,307.2117,-34.14212028283798,0.4637375,1.0274324,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4652214880388720000,-69.60338908517397,-69.6034,,0.02821518392726465,0.43590033,-0.3424733,0.18927385,Gaia DR2 4652214880388720000,4.61661185003972e-05,,True,,,,-84.38131649255527,321.5292095700143,,,0,0.56369495,,,280.6065703904674,,,,29,-0.11542583,1,-0.1319424202345709,0.026295377473127483,-5.017704,-0.18211368,0.25270328,532201.1212964322,8170.533576645684,65.13664,11.036199,24,1.1942928,1112658.5898679472,4369.737320846311,254.62825,10.572461,243,0,796638.9664276001,8729.600386452921,91.25721,10.008766,25,NOT_AVAILABLE,0.25225152639981835,0.0532821857297139,2.080572956523605,0.043864593434758535,0.046808116,110001.0,12217.436638372801,14036.765326953,511.727558339455,10660.3358689608,77.29422783474472,77.2941,,-0.010196659,0.02307396018947813,0.074881345,0.09438974,-0.2378902,,,,,,943266985,2015.5,1,0,,,,1635721458409799680,4652214880388720000,4.65221488038872e+18,,5147.6665,5520.6665,5226.0,,1955.0,40404470,10.01,17,HD 269110,G0:Ia,Star,G0I:
1540,,1.0274330000000003,,,-4.86243947691872,1540.0,,,,272.41583,0.0,0.0,2.9583752,25,2,212,214,214,31,True,1.5779408759521971,0.0073940371298249685,0.040601283,307.2117,-34.14212028283798,0.4637375,1.0274324,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4652214880388720000,-69.60338908517397,-69.6034,,0.02821518392726465,0.43590033,-0.3424733,0.18927385,Gaia DR2 4652214880388720000,4.61661185003972e-05,,True,,,,-84.38131649255527,321.5292095700143,,,0,0.56369495,,,280.6065703904674,,,,29,-0.11542583,1,-0.1319424202345709,0.026295377473127483,-5.017704,-0.18211368,0.25270328,532201.1212964322,8170.533576645684,65.13664,11.036199,24,1.1942928,1112658.5898679472,4369.737320846311,254.62825,10.572461,243,0,796638.9664276001,8729.600386452921,91.25721,10.008766,25,NOT_AVAILABLE,0.25225152639981835,0.0532821857297139,2.080572956523605,0.043864593434758535,0.046808116,110001.0,12217.436638372801,14036.765326953,511.727558339455,10660.3358689608,77.29422783474472,77.2941,,-0.010196659,0.02307396018947813,0.074881345,0.09438974,-0.2378902,,,,,,943266985,2015.5,1,0,,,,1635721458409799680,4652214880388720000,4.65221488038872e+18,,5147.6665,5520.6665,5226.0,1310.0,,40404470,10.01,17,HD 269110,G0:Ia,Star,G0I:
19134,-0.034559325954890474,,0.3681423259548913,-4.275339392444064,,4332.0,0.3959,1.0541,0.7605,599.8591,0.06305859110643541,1.324590734837109,13.532295,24,11,199,210,210,31,True,1.6996631224029963,0.009048035321195969,0.06416347,119.62715,-32.646752251663344,0.094670296,0.33358288,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4658481718680657792,-68.9856885418566,-68.9858,,0.04202781393678471,0.37896383,-0.720278,0.44124195,Gaia DR2 4658481718680657792,0.00012467242083448183,,False,0.2153,0.5513,0.3963,-86.11807857778238,317.729575952177,,,0,0.23891258,,,279.4855315093041,,,,29,-0.019895056,1,0.04432879590455603,0.03375339417041958,1.3133137,-0.46082783,0.37199378,740887.1868837413,14502.932237672889,51.08534,10.677008,22,1.2028244,1102582.7119981851,5793.880960133675,190.30124,10.582337,230,0,585326.1988153093,10507.574689392444,55.70516600000001,10.343425,23,NOT_AVAILABLE,0.4852627969431871,0.07209326882450327,1.7394042820153062,0.0709301339593429,-0.37596887,100001.0,6598.348938619821,7772.23087072021,531.880392589874,5662.10823426287,81.96944594844277,81.9693,,-0.37268183,0.03512043769394145,-0.095891654,0.35990906,-0.49742293,,,,,,26438147,2015.5,1,0,,,,1635721458409799680,4658481718680657792,4.658481718680658e+18,,8071.0,8961.667,8521.5,,11857.0,279957111,9.33,15,HD 269582,,WR*,WN10h
18894,0.4222869893163898,,0.26735701068361145,-3.8651895397411904,,4092.0,0.0974,1.1741,0.5523,151.39532,0.0,0.0,3.1920557,15,0,105,105,105,31,True,1.621413748284222,0.011073233998901687,0.05861123,275.94324,-35.72208170068698,0.27540016,0.68964386,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4655369585360613120,-69.4312518213265,-69.4313,,0.04284813938491889,0.474795,-0.12247539,0.2289596,Gaia DR2 4655369585360613120,4.775874560670315e-05,,True,0.0583,0.6561,0.325,-82.95342319062064,328.22088239862006,,,0,0.4142437,,,280.95134693243006,,,,17,-0.34329355,1,0.023156322900650568,0.04164964917873864,0.55597883,-0.008752252,0.12046788,604366.0476973549,5776.381378219802,104.627106,10.898138,15,1.1928232,1062309.5886790664,2542.964130763468,417.74463,10.622738,136,0,662781.4534639332,4591.0432300696475,144.36401,10.208494,14,NOT_AVAILABLE,-0.1140010065798142,0.0820382734910149,1.8326540016603623,0.08616812245552356,0.19923861,100001.0,6125.273821098372,7281.3631662488,491.74634913802595,5205.05964584137,72.73275851944253,72.7328,,0.17530967,0.0399080440746176,-0.057025615,0.19794415,-0.06936468,,,,,,796972110,2015.5,1,0,,,,1635721458409799680,4655369585360613120,4.655369585360613e+18,,5995.3335,6549.0405,6309.0,,889.0,29984014,10.21,11,HD 268687,G5I,YellowSG*,F6Ia
1708,0.4222869893163898,,0.26735701068361145,-3.8651895397411904,,1708.0,0.0974,1.1741,0.5523,151.39532,0.0,0.0,3.1920557,15,0,105,105,105,31,True,1.621413748284222,0.011073233998901687,0.05861123,275.94324,-35.72208170068698,0.27540016,0.68964386,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4655369585360613120,-69.4312518213265,-69.4313,,0.04284813938491889,0.474795,-0.12247539,0.2289596,Gaia DR2 4655369585360613120,4.775874560670315e-05,,True,0.0583,0.6561,0.325,-82.95342319062064,328.22088239862006,,,0,0.4142437,,,280.95134693243006,,,,17,-0.34329355,1,0.023156322900650568,0.04164964917873864,0.55597883,-0.008752252,0.12046788,604366.0476973549,5776.381378219802,104.627106,10.898138,15,1.1928232,1062309.5886790664,2542.964130763468,417.74463,10.622738,136,0,662781.4534639332,4591.0432300696475,144.36401,10.208494,14,NOT_AVAILABLE,-0.1140010065798142,0.0820382734910149,1.8326540016603623,0.08616812245552356,0.19923861,100001.0,6125.273821098372,7281.3631662488,491.74634913802595,5205.05964584137,72.73275851944253,72.7328,,0.17530967,0.0399080440746176,-0.057025615,0.19794415,-0.06936468,,,,,,796972110,2015.5,1,0,,,,1635721458409799680,4655369585360613120,4.655369585360613e+18,,5995.3335,6549.0405,6309.0,352.0,,29984014,10.21,11,HD 268687,G5I,YellowSG*,F6Ia
2116,,-0.04318499999999936,,,-3.3698990785604384,2116.0,,,,586.5148,0.1319223190090237,5.281954770881437,16.157017,15,2,127,129,129,31,True,1.7839766108899222,0.013521834620070785,0.13908012,44.345978,-36.241275237057145,-0.04048443,-0.043185234,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4661771801060664064,-66.92449761918378,-66.9245,,0.053367161819600134,0.48370534,0.1660929,-0.07154008,Gaia DR2 4661771801060664064,2.3741087974817784e-05,,True,,,,-83.4450159304358,349.20507274416906,,,0,-0.0027008057,,,277.90628143387147,,,,58,0.11669616,1,-0.24349475071646265,0.06922457764309235,-3.517461,0.1337636,-0.5125012,744351.6457924036,3824.355951341201,194.6345,10.671943,42,1.1859853,978082.1464226316,774.0194776171927,1263.6403,10.712427,379,0,415639.3713668604,524.1410132885136,792.9915,10.715128,38,NOT_AVAILABLE,-0.2897995890978181,0.11859592095543793,1.858381594707402,0.24018309415830805,-0.020520918,112001.0,6553.37795248376,7913.42887945588,478.7267760201609,5449.13857068299,73.37516037992313,73.3751,,0.1504499,0.0750791668713052,-0.078477085,0.11127697,0.6603089,,,,,,1084219288,2015.5,1,0,,,,1635721458409799680,4661771801060664064,4.661771801060664e+18,,6680.25,9692.0,9045.0,369.0,,30110048,10.79,11,HD 268653,B3I,BlueSG*,B3Ia
19286,,-0.04318499999999936,,,-3.3698990785604384,4484.0,,,,586.5148,0.1319223190090237,5.281954770881437,16.157017,15,2,127,129,129,31,True,1.7839766108899222,0.013521834620070785,0.13908012,44.345978,-36.241275237057145,-0.04048443,-0.043185234,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4661771801060664064,-66.92449761918378,-66.9245,,0.053367161819600134,0.48370534,0.1660929,-0.07154008,Gaia DR2 4661771801060664064,2.3741087974817784e-05,,True,,,,-83.4450159304358,349.20507274416906,,,0,-0.0027008057,,,277.90628143387147,,,,58,0.11669616,1,-0.24349475071646265,0.06922457764309235,-3.517461,0.1337636,-0.5125012,744351.6457924036,3824.355951341201,194.6345,10.671943,42,1.1859853,978082.1464226316,774.0194776171927,1263.6403,10.712427,379,0,415639.3713668604,524.1410132885136,792.9915,10.715128,38,NOT_AVAILABLE,-0.2897995890978181,0.11859592095543793,1.858381594707402,0.24018309415830805,-0.020520918,112001.0,6553.37795248376,7913.42887945588,478.7267760201609,5449.13857068299,73.37516037992313,73.3751,,0.1504499,0.0750791668713052,-0.078477085,0.11127697,0.6603089,,,,,,1084219288,2015.5,1,0,,,,1635721458409799680,4661771801060664064,4.661771801060664e+18,,6680.25,9692.0,9045.0,,904.0,30110048,10.79,11,HD 268653,B3I,BlueSG*,B3Ia
10160,0.8238306132951609,,0.8689223867048388,-5.128485835747116,,10160.0,1.4103,2.474,1.795,384.10846,0.0,0.0,6.3265095,28,7,228,235,235,31,True,1.4631644195487834,0.006681834983807607,0.04563452,284.1242,-41.104393232785725,0.7878723000000001,1.6927528000000005,1,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=6485077605356668032,-42.6458239842212,-42.6458,,0.025866613385725545,0.21221547,-0.47634932,-0.34627378,Gaia DR2 6485077605356668032,3.213232240769198e-05,,False,0.6359,1.1948,0.8953,-24.50463003283372,304.8804163097026,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=6485077605356668032,,0,0.9048805,,,358.6551662137396,,,,44,0.0496926,1,0.08768029572461919,0.03724368852206614,2.3542323,-0.15234679999999998,-0.47799787,337864.7472546205,7500.876153150783,45.04337,11.529531,38,1.3351958000000002,952100.9207957459,5775.485502351871,164.8521,10.741658,359,0,933376.3592354712,12093.65631223189,77.17900999999998,9.836778,37,VARIABLE,-1.7783947951470007,0.05070390692952983,-10.121028066710592,0.05967184686615098,0.24051420000000004,100001.0,6531.738166705451,8127.241322151841,1085.07376602843,5378.81797566543,315.0264312668432,315.0264,,0.42654005,0.030159544392651283,0.33889434,-0.33388418,-0.50579715,,,,,,47412539,2015.5,1,0,,,,1635721458409799680,6485077605356668032,6.485077605356668e+18,,4051.7234,4671.6665,4265.0,2922.0,,126658353,9.78,13,V* DD Mic,,Symbiotic*,M0.2e
19050,,0.5067450000000004,,,-4.362374796533121,4248.0,,,,470.40762,0.0,0.0,9.638301,25,5,212,217,217,31,False,1.6850469770143752,0.00904902678181261,0.0395231,328.05576,-31.838330936360933,0.119529724,0.5067444000000001,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657658356271368064,-69.38216148826089,-69.3822,,0.02761964602562995,0.34367109999999995,-0.33223059999999993,0.018731758,Gaia DR2 4657658356271368064,4.515900153092754e-05,,False,,,,-86.41923870760704,305.3662171338213,,,0,0.38721466,,,279.82195385842607,,,,28,0.042380888,1,-0.07425912772989247,0.02767142754641052,-2.683603,-0.32473886,0.13423027,619548.7880420474,1608.174792623093,385.24966,10.8712,24,1.2653111,943362.0891146968,504.6845857899794,1869.2112,10.75167,233,0,574097.7188366452,1271.6086203533825,451.4736,10.364455,24,NOT_AVAILABLE,0.5113675848698223,0.05201296683569884,1.6420977342076883,0.04773077902797662,0.08150348,112001.0,10539.2318682271,12220.549145096102,544.2147185125799,9128.1341750428,84.10774419985536,84.1078,,0.18249047,0.024735429333993333,0.26616362,-0.10757883,-0.014217946,,,,,,364848892,2015.5,1,0,,,,1635721458409799680,4657658356271368064,4.657658356271368e+18,,6803.3335,7825.5,7079.814,,11447.0,277172980,10.45,19,HD  37974,(B)e,BlueSG*,B0.5e
